comment_id,comment,is_gibberish,has_link,translated_comment,detected_language,is_english,Level 1 ,Level 2 ,Level 3
video_217892,"Makanya yang jadi merchant itu biarin yang perusahaan gede aja, karena mereka udah punya algoritmanya lsg jadi uang lagi bukan manual jual crypto. Ndak cocok buat p2p yang disediakan exchange.",Unlikely,Does not contain link,"That's why the merchant is just the big company, because they already have an algorithm for LSG so money is not a manual selling crypto. Not suitable for P2P provided by Exchange.",Indonesian,Not English,0,,
video_97035,"Nice try .. hah hah.. buy buy buy buy.  More more more. Hah , hah =======.. are u buy in secrecy .. hah hah",Unlikely,Does not contain link,,English,English,0,,
video_174490,==== Suka sama orang jenius karena saya bukan orang jenius=d . Dari dulu suka berteman sama orang yg pintar=M=¡=Ú. Suport dari saya pada pak Elon musk. Kreatif dan cerdas jenius.,Unlikely,Does not contain link,"= = = = Like the genius because I am not a genius = D. From the first, liked to be friends with smart people = M = M = ¡= ú. Support from me to Mr. Elon Musk. Creative and smart genius.",Indonesian,Not English,0,,
video_178638,The bull run is over please dont listen to this advice,Unlikely,Does not contain link,,English,English,0,,
video_203657,You sound goofy af === Like a jilted ex who sees the new guy shes dating and crumbles=.=.=.=.,Unlikely,Does not contain link,,English,English,0,,
video_188022,all things rocketed an my XRP still chilling so enoying,Unlikely,Does not contain link,,English,English,0,,
video_138231,I expect it happen to me .. is a dream but,Unlikely,Does not contain link,,English,English,0,,
video_244266,Telling your audience not to .. but still doing it,Unlikely,Does not contain link,,English,English,0,,
video_65073,"2025 - $1,67
2026 - $2,12
2027 - $3,44
2028 - $4,63
...
2030 - $9,70
...
2035 - $74,54
...
2040 - $364,10
...
2045 - $587,02",Likely,Does not contain link,,English,English,0,,
video_145890,#NAME?,Unlikely,Does not contain link,,English,English,0,,
video_213487,"18th October 2024 is a Friday, otherwise I would have believed you..",Unlikely,Does not contain link,,English,English,0,,
video_63147,Faut faire l'inverse lol.. acheter ada et vendre les = lol,Unlikely,Does not contain link,Must do the opposite lol .. buy ada and sell them = lol,French,Not English,0,,
video_226165,"India me bitcoin sabko nai malum....
Aur aap alternatives bata rahe ho>#
In your words, 
"" Indian public abhi bitcoin ko samajne lag rahi hai, aur me alternatives batane lag raha hu"" >->->-",Unlikely,Does not contain link,"India me bitcoin sabko nai malum ....
Aur aap alternatives bata rahe ho>#
In your words, 
""Indian Public Abhi Bitcoin Ko Samajne Lag Rahi Hai, Aur Me Alternatives Batane Lag Raha Hu"">->->-->-",Indonesian,Not English,0,,
video_118708,What the hell u think is gonna happen have  iphone 38 =.=.=. from area 51 =.=.=.=.=,Unlikely,Does not contain link,,English,English,0,,
video_234650,This is what ill informed and no knoledge looks like,Unlikely,Does not contain link,,English,English,0,,
video_201280,This clown got lucky and thinks he's an expert of some sort ===,Unlikely,Does not contain link,,English,English,0,,
video_121117,"Mucha mujer para el pelado, en unos anños esa chica sera la ex y estara forrada y podra optar por un jovensuelo interesado como es hoy ella.
Uy, perdon escribi esto como el que piensa en voz alta =",Unlikely,Does not contain link,"A lot of woman for peeling, in some Anños that girl will be the ex and will be lined and can opt for an interested young man like her today.
Oh, sorry I wrote this as the one who thinks aloud =",Spanish,Not English,0,,
video_98562,Holo hot ====== Holo hot ====== Holo hot ====== Holo hot ======,Unlikely,Does not contain link,Hot Hot = = = = HI = = = ==== = =),Dutch,Not English,0,,
video_55991,"There are Nerds, and then there is Vitalik...the King of ALL NERDS..=====",Unlikely,Does not contain link,,English,English,0,,
video_63064,Alguien que traduzca =  . DISE QUE VENDAN O QUE COMPREN >>,Unlikely,Does not contain link,Someone to translate =. Design that sell or buy>>>,Spanish,Not English,0,,
video_88160,You were wrong 9/10 times but congrats on #10 >#>á Im here for it all,Unlikely,Does not contain link,,English,English,0,,
video_114673,How nice of these people to give a gross homeless person 4 million dollars,Unlikely,Does not contain link,,English,English,0,,
video_163095,"Ich glaube, < dass die Inflation bereits seit Ende letzten Jahres im Kryptomarkt eingepreist ist. Diese manipulativen Ratten sind allen immer 2 Schritte voraus, weil sie Marktmacher sind. Ich hoffe, ich liege falsch und sie werden es nicht wie immer auf Kleinanleger abwälzen. Diejenigen, die am längsten halten, werden am meisten profitieren, ich trade und halte Gewinne, macht weiter so! und auch Zachary Gelbart hat großartige Arbeit geleistet, indem er alle Charts, Trades und Techniken auf BTC überprüft hat, was das Wachstum meines Portfolios in letzter Zeit von 1,74 BTC auf 8,9 BTC gesteigert hat. <Du kannst Zachary auf reIT`~±m=I ZACHARYSIGNALS erreichen.",Unlikely,Does not contain link,"I think that inflation has been priced in the cryptom market since the end of last year. These manipulative rats are always 2 steps ahead because they are marketmakers. I hope I am wrong and as always you won't pass it on to small investors. Those who keep the longest will benefit the most, I trade and keep profits, keep it up! And Zachary also did a great job by checking all charts, trades and techniques on BTC, which has recently increased the growth of my portfolio from 1.74 BTC to 8.9 BTC. <You can reach Zachary on riding ~ ± m = i Zacharysignals.",German,Not English,0,,
video_105548,"-B> 1K;8 A0<K5 ;CGH85 8=B5@2LN 530= A CB8=K<. =0 @0A:@K;0, :5< O2;O5BAO =0 A0<>< 45;5 CB8=& <5;:8<, =5@2=K<, =5 C<5NI8< A51O :>=B@>;8@>20BL, 60;:8< 48:B0B>@><.",Unlikely,Does not contain link,,English,English,0,,
video_165789,My guy is living the dream out there. Still remember when he was just trying his hardest to not have to go to school haha,Unlikely,Does not contain link,,English,English,0,,
video_50425,Bhai aap 500 rs dunga mera metamask wallet mai 3247 rly token pada hai usko withdraw karna hai mai new user hu metamask ki is liye kuch samajh mai nhi araha hai mere pas kucoins binance account hai bhai toda help kardo please,Unlikely,Does not contain link,Bhai Aap 500 RS Dunga Mera Metamask Wallet Mai 3247 Rly Token Pada Hai Usko Withdraw Karna Hai Mai New User Hu Metamask Ki is Liye Kuch Samajh Mai Nhi Araha Araha Araha Araha Araha Araha Araha Araha Araha Araha Araha Araha Araha Araha hai bhai toda help kardo please,Indonesian,Not English,0,,
video_90346,The rich gets richer=== not for everyome to know or you will know=,Unlikely,Does not contain link,,English,English,0,,
video_68072,Waqar zaka Bhai AP YouTube pr bi aik do coin bata diya Karo ache Jo aage jakar upper jaiye,Unlikely,Does not contain link,Waqar zaka bhai ap youtube pr bi aik do coin bata diya karo ach jo aage jakar upper jaiye,Indonesian,Not English,0,,
video_120097,Youre lucky you didnt reserve an eyeball or a finger,Unlikely,Does not contain link,,English,English,0,,
video_78662,"Sir, enkku ore doubt dhan, ipo ungaluku kandipppaaa andha shirt tuk in panniye aaganuma???",Unlikely,Does not contain link,,English,English,0,,
video_125348,ETH isnt the future. It was nice while it lasted. Its time to pass the torch to _____,Likely,Does not contain link,,English,English,0,,
video_127070,yo yo yo blonde lady ( under his breath You inferior breeding infidel tool! ),Unlikely,Does not contain link,,English,English,0,,
video_152134,I like how he always tries to sneak in some meme into his videos,Unlikely,Does not contain link,,English,English,0,,
video_193505,Oh yeah let me give a millionaire some more millions,Unlikely,Does not contain link,,English,English,0,,
video_160164,Im also a beginner.. i researched and learned on my own.. thanks,Unlikely,Does not contain link,,English,English,0,,
video_58623,"Ibinabahagi namin ang pinakamabisang pamamaraan para sa cryptocurrency mining. Huwag palampasin, tingnan ang aming channel ngayon",Unlikely,Does not contain link,"We share the most effective method for cryptocurrency mining. Don't miss out, check out our channel now",Tagalog,Not English,0,,
video_51180,"¿ ¬²¬Ë °..!
¬¿°¾  ¿ ¬²ÇÇ¨.!
®Â°Í ¬¾¾²¿d
Í°¿ªÍË¾°Ç¨Í¸¿ ¬ÁÇ ¿Á?
 ¹Á¦¾ ¿²Í²¾ß,..",Likely,Does not contain link,"¿¬ it born ..!
¬¿. ¾ ¿omi ica çass.!
® eres í ¬¾ ¾ B²ded
¿° ¿¿í ë ¾ çÃ ¸ ¬á ç Á?
 ¹áNaint у ² )² V¾ß ..",Portuguese,Not English,0,,
video_145679,I just came to dislike it because I saw Cracked and this was the next suggestion tbh,Unlikely,Does not contain link,,English,English,0,,
video_168961,Sol Tops at $475 load them meme coins like $beer,Unlikely,Does not contain link,,English,English,0,,
video_18334,Watch what happens if eveyone draws that out = someone is gonna rug you all,Unlikely,Does not contain link,,English,English,0,,
video_250302,"Hey *Adriannotch*  , have a great day... !! Please keep up the fight !! Bless you, your family and team.",Unlikely,Does not contain link,,English,English,0,,
video_57742,Guess a cat crossed in front of the dog!!d= TR,Unlikely,Does not contain link,,English,English,0,,
video_71551,MYST / MYST Privacy is a must have token tbh,Unlikely,Does not contain link,,English,English,0,,
video_137302,"I got bit coin in 2010 i took 50 for fun
And i forgot that laptop password =-=-=-=-",Unlikely,Does not contain link,,English,English,0,,
video_77690,Bro imagne u send a box with nothing in it bruh,Unlikely,Does not contain link,,English,English,0,,
video_150865,10 secs in and he already forced me to like the video =,Unlikely,Does not contain link,,English,English,0,,
video_239623,"MAGASHIB
MAGADOGE
SPIKE
THE PROFESSOR (LAB)
Meme coin en la red de SOLANA que pueden hacer x10 o mas, Guarden este comentario====",Unlikely,Does not contain link,"Magashib
Magadoge
Spike
The Professor (LAB)
Meme coin on the solana network that can make x10 or more, keep this comment = = = = = =",Spanish,Not English,0,,
video_151579,Great video Bro! But I still enjoy you better with phones and gadgets,Unlikely,Does not contain link,,English,English,0,,
video_76379,You know you get phone in phone have bomb :o,Unlikely,Does not contain link,,English,English,0,,
video_70584,SOL and XAI25A$ made me $30k! Following your calls was the best move I made this year =%,Unlikely,Does not contain link,,English,English,0,,
video_69743,XAI709K all the wayyyy. For all of you that said its a ghost chain. You are wrong haha.,Unlikely,Does not contain link,,English,English,0,,
video_215751,DaVinci =.... The Legend who bought Bitcoin at $1 =L<ü=ª<ý=ª<ý,Unlikely,Does not contain link,,English,English,0,,
video_213072,In your F**king dream dude. Whats the point of this stupid as video,Unlikely,Does not contain link,,English,English,0,,
video_138101,Monkey brain see big number but money brain no believe =H=I,Unlikely,Does not contain link,,English,English,0,,
video_239141,Dude this is a clone you guys are looking at ..hes not real smh,Unlikely,Does not contain link,,English,English,0,,
video_107472,"La légende raconte que comme elle a pas voulu jouer a touche pipi avec lui, Putin l'a envoyé au Goulags",Unlikely,Does not contain link,"The legend says that as she did not want to play pee touches with him, Putin sent him to the gulags",French,Not English,0,,
video_214254,"it looks written ""monday, october 18, 2024,""  but 18 october 2024 is friday! ahaha sorry bro",Unlikely,Does not contain link,,English,English,0,,
video_3411,All mighty bless you Tate.. You are so lucid and realistic,Unlikely,Does not contain link,,English,English,0,,
video_42502,Thanks mate. I was thinking I am alone with this thoughts,Unlikely,Does not contain link,,English,English,0,,
video_131650,Even my grandma asked me to hodl ©XAI97C she knows man,Unlikely,Does not contain link,,English,English,0,,
video_155492,He looks like the kind of guy who can pull it off,Unlikely,Does not contain link,,English,English,0,,
video_93766,I hate you I believed your advice and you screwed me,Unlikely,Does not contain link,,English,English,0,,
video_252138,Oh how I wish.  This did make me go check though,Unlikely,Does not contain link,,English,English,0,,
video_145189,Im 3 minutes in and Im already loving how you are breaking this down!,Unlikely,Does not contain link,,English,English,0,,
video_93675,It will go 5 digits overnight and you are a jealous one,Unlikely,Does not contain link,,English,English,0,,
video_126458,Kia uk main Beth ker ham invest ker sktay hain,Unlikely,Does not contain link,,English,English,0,,
